Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto,Frecuencia_Compra,Rentabilidad
2729,2023-04-24 16:00:00,Teclado,Computación,25430,7,178010,Tarjeta de Crédito,Neuquén,Argentina,4,1628.002392193191,4,2,4,Recurrente,3,Alta,69575.99760780681
2730,2023-04-24 17:00:00,Laptop,Accesorios,18413,6,110478,Transferencia Bancaria,Rosario,Argentina,8,1451.6107415953834,13,11,4,VIP,4,Alta,42739.589258404616
2731,2023-04-24 18:00:00,Tablet,Computación,28983,8,231864,Efectivo,Córdoba,Argentina,13,1598.9817852664635,8,11,2,Nuevo,5,Alta,91146.61821473355
2732,2023-04-24 19:00:00,Smartphone,Computación,6864,7,48048,PayPal,Mendoza,Argentina,17,189.7772354983567,12,10,5,Nuevo,3,Alta,19029.422764501644
2733,2023-04-24 20:00:00,Mouse,Computación,18942,7,132594,Tarjeta de Crédito,Córdoba,Argentina,18,604.4217945263553,5,8,2,Recurrente,3,Alta,52433.178205473654
2734,2023-04-24 21:00:00,Auriculares,Electrónica,21068,6,126408,Efectivo,Salta,Argentina,28,1223.8698410047803,6,8,5,VIP,4,Alta,49339.33015899522
2735,2023-04-24 22:00:00,Mouse,Accesorios,16159,6,96954,Tarjeta de Crédito,Mendoza,Argentina,28,899.2620733858894,13,17,3,VIP,5,Alta,37882.33792661411
2736,2023-04-24 23:00:00,Impresora,Electrónica,15729,9,141561,Transferencia Bancaria,Tucumán,Argentina,7,1142.161031389536,11,15,4,Nuevo,3,Alta,55482.23896861047
2737,2023-04-25 00:00:00,Teclado,Electrónica,14481,6,86886,Efectivo,La Plata,Argentina,3,1098.3284217713651,10,10,3,VIP,4,Alta,33656.071578228635
2738,2023-04-25 01:00:00,Smartphone,Electrónica,18049,5,90245,Efectivo,Córdoba,Argentina,19,586.6862455162201,14,14,3,VIP,5,Media,35511.31375448378
2739,2023-04-25 02:00:00,Auriculares,Electrónica,14987,7,104909,Transferencia Bancaria,Córdoba,Argentina,11,487.62655632522245,14,17,2,Recurrente,4,Alta,41475.97344367478
2740,2023-04-25 03:00:00,Impresora,Electrónica,22453,3,67359,PayPal,Córdoba,Argentina,16,1599.6628433709445,11,9,4,VIP,3,Media,25343.937156629054
2741,2023-04-25 04:00:00,Impresora,Accesorios,14527,2,29054,Tarjeta de Crédito,Tucumán,Argentina,27,984.0622163582768,4,8,1,VIP,1,Baja,10637.537783641725
2742,2023-04-25 05:00:00,Smartphone,Computación,24015,5,120075,Transferencia Bancaria,Buenos Aires,Argentina,21,1570.2679346114028,4,2,4,VIP,3,Media,46459.7320653886
2743,2023-04-25 06:00:00,Teclado,Electrónica,21884,8,175072,Efectivo,Rosario,Argentina,12,1332.8920730518325,5,9,5,Nuevo,2,Alta,68695.90792694817
2744,2023-04-25 07:00:00,Monitor,Electrónica,10694,4,42776,Transferencia Bancaria,Córdoba,Argentina,28,476.2218290089171,13,12,5,Nuevo,5,Media,16634.178170991083
2745,2023-04-25 08:00:00,Monitor,Accesorios,16801,4,67204,Efectivo,Córdoba,Argentina,9,401.1124575699304,13,14,3,Recurrente,3,Media,26480.48754243007
2746,2023-04-25 09:00:00,Impresora,Accesorios,10857,5,54285,Transferencia Bancaria,Neuquén,Argentina,1,587.8791926335564,8,8,4,Nuevo,3,Media,21126.120807366442
2747,2023-04-25 10:00:00,Monitor,Computación,22218,6,133308,PayPal,Neuquén,Argentina,9,1461.86524302841,11,12,1,Nuevo,1,Alta,51861.334756971584
2748,2023-04-25 11:00:00,Laptop,Accesorios,22465,7,157255,Efectivo,Buenos Aires,Argentina,5,585.7958041008841,12,16,4,Nuevo,3,Alta,62316.20419589912
2749,2023-04-25 12:00:00,Impresora,Computación,20451,2,40902,Transferencia Bancaria,Buenos Aires,Argentina,20,1043.5960858006397,5,7,4,Nuevo,4,Baja,15317.20391419936
2750,2023-04-25 13:00:00,Impresora,Electrónica,17475,2,34950,PayPal,La Plata,Argentina,0,899.1792988444703,12,11,3,Recurrente,3,Baja,13080.82070115553
2751,2023-04-25 14:00:00,Auriculares,Electrónica,3933,4,15732,PayPal,Mendoza,Argentina,11,305.4282565809633,3,7,5,VIP,5,Media,5987.371743419038
2752,2023-04-25 15:00:00,Monitor,Computación,7710,2,15420,Tarjeta de Crédito,Córdoba,Argentina,25,509.00815921357804,7,6,4,VIP,3,Baja,5658.991840786422
2753,2023-04-25 16:00:00,Teclado,Accesorios,9275,1,9275,Efectivo,Mendoza,Argentina,13,497.7169659703406,8,9,5,VIP,5,Baja,3212.2830340296596
2754,2023-04-25 17:00:00,Impresora,Computación,18747,9,168723,Tarjeta de Crédito,Salta,Argentina,15,401.2559653781796,14,16,2,Recurrente,3,Alta,67087.94403462182
2755,2023-04-25 18:00:00,Mouse,Accesorios,8402,4,33608,PayPal,Buenos Aires,Argentina,5,558.2181545439191,7,7,3,Nuevo,3,Media,12884.981845456081
2756,2023-04-25 19:00:00,Teclado,Electrónica,22701,5,113505,Tarjeta de Crédito,Buenos Aires,Argentina,8,675.6390797145583,14,14,1,Recurrente,5,Media,44726.36092028544
2757,2023-04-25 20:00:00,Laptop,Accesorios,18475,2,36950,Tarjeta de Crédito,La Plata,Argentina,23,399.86679242163336,10,13,5,Recurrente,4,Baja,14380.133207578367
2758,2023-04-25 21:00:00,Auriculares,Computación,20096,3,60288,Transferencia Bancaria,Rosario,Argentina,22,953.5854316367623,13,11,2,Recurrente,2,Media,23161.614568363242
2759,2023-04-25 22:00:00,Smartphone,Computación,6819,9,61371,Tarjeta de Crédito,Tucumán,Argentina,14,159.70216570277935,10,11,2,VIP,3,Alta,24388.69783429722
2760,2023-04-25 23:00:00,Teclado,Electrónica,21605,5,108025,PayPal,Tucumán,Argentina,30,1671.2588456384303,7,7,4,Nuevo,1,Media,41538.74115436157
2761,2023-04-26 00:00:00,Impresora,Accesorios,15662,5,78310,Tarjeta de Crédito,Tucumán,Argentina,16,411.64854603963687,12,11,2,VIP,4,Media,30912.351453960364
2762,2023-04-26 01:00:00,Laptop,Accesorios,17036,2,34072,Efectivo,Buenos Aires,Argentina,15,879.4770999005284,6,4,3,Recurrente,4,Baja,12749.32290009947
2763,2023-04-26 02:00:00,Tablet,Accesorios,6224,8,49792,Transferencia Bancaria,Córdoba,Argentina,16,300.9953117220502,13,16,4,Recurrente,3,Alta,19615.804688277953
2764,2023-04-26 03:00:00,Laptop,Electrónica,10080,4,40320,PayPal,Neuquén,Argentina,26,430.66489618039793,13,16,5,VIP,5,Media,15697.335103819601
2765,2023-04-26 04:00:00,Laptop,Accesorios,4316,8,34528,Tarjeta de Crédito,La Plata,Argentina,21,132.15957912641525,8,8,1,VIP,2,Alta,13679.040420873585
2766,2023-04-26 05:00:00,Auriculares,Computación,11889,9,107001,Efectivo,Rosario,Argentina,14,906.9261670259629,8,6,5,VIP,4,Alta,41893.473832974036
2767,2023-04-26 06:00:00,Smartphone,Accesorios,24235,2,48470,PayPal,Salta,Argentina,10,954.8058473971311,11,13,5,Nuevo,3,Baja,18433.194152602868
2768,2023-04-26 07:00:00,Tablet,Electrónica,6687,6,40122,Tarjeta de Crédito,Tucumán,Argentina,27,505.05307344326866,6,4,3,VIP,4,Alta,15543.74692655673
2769,2023-04-26 08:00:00,Monitor,Accesorios,6627,3,19881,Transferencia Bancaria,La Plata,Argentina,19,431.4586643707936,13,12,1,Nuevo,3,Media,7520.941335629206
2770,2023-04-26 09:00:00,Monitor,Accesorios,23743,8,189944,Tarjeta de Crédito,Neuquén,Argentina,30,1734.0664256721286,4,6,5,Nuevo,3,Alta,74243.53357432787
2771,2023-04-26 10:00:00,Teclado,Computación,11221,1,11221,PayPal,Neuquén,Argentina,28,579.2951116326727,11,11,2,VIP,4,Baja,3909.104888367328
2772,2023-04-26 11:00:00,Laptop,Accesorios,21241,3,63723,PayPal,Buenos Aires,Argentina,17,1073.6768248384444,6,8,3,Recurrente,5,Media,24415.52317516156
2773,2023-04-26 12:00:00,Mouse,Computación,5495,2,10990,PayPal,Tucumán,Argentina,8,143.26994622526323,14,17,3,Recurrente,5,Baja,4252.730053774737
2774,2023-04-26 13:00:00,Auriculares,Computación,25195,1,25195,Efectivo,Rosario,Argentina,24,1100.7811156576377,4,7,4,Nuevo,4,Baja,8977.218884342363
2775,2023-04-26 14:00:00,Mouse,Electrónica,5031,7,35217,Tarjeta de Crédito,Salta,Argentina,23,188.56478751025253,4,8,3,Nuevo,4,Alta,13898.235212489746
2776,2023-04-26 15:00:00,Auriculares,Computación,21451,2,42902,Tarjeta de Crédito,Mendoza,Argentina,18,575.8366615877111,4,8,4,Nuevo,5,Baja,16584.96333841229
2777,2023-04-26 16:00:00,Monitor,Computación,18738,7,131166,Tarjeta de Crédito,Neuquén,Argentina,26,1236.0851876831123,10,14,2,Recurrente,3,Alta,51230.314812316894
2778,2023-04-26 17:00:00,Teclado,Electrónica,22882,4,91528,Transferencia Bancaria,Neuquén,Argentina,26,1796.4151731047314,6,8,3,Nuevo,4,Media,34814.78482689527
2779,2023-04-26 18:00:00,Teclado,Computación,25445,8,203560,Efectivo,Salta,Argentina,3,1761.2127213339907,4,2,2,Nuevo,1,Alta,79662.78727866602
2780,2023-04-26 19:00:00,Teclado,Electrónica,3569,3,10707,Efectivo,Neuquén,Argentina,18,87.02134954592803,6,5,4,Recurrente,5,Media,4195.778650454072
2781,2023-04-26 20:00:00,Tablet,Accesorios,22707,8,181656,Transferencia Bancaria,Rosario,Argentina,16,505.1961010147783,3,5,3,VIP,3,Alta,72157.20389898523
2782,2023-04-26 21:00:00,Smartphone,Electrónica,22213,8,177704,Efectivo,Salta,Argentina,3,1458.058831359524,8,11,5,Recurrente,3,Alta,69623.54116864048
2783,2023-04-26 22:00:00,Tablet,Computación,19861,3,59583,Transferencia Bancaria,Córdoba,Argentina,22,1492.081786402605,14,12,1,VIP,4,Media,22341.118213597398
2784,2023-04-26 23:00:00,Impresora,Electrónica,19611,6,117666,PayPal,Tucumán,Argentina,1,743.4259926926132,13,17,3,VIP,2,Alta,46322.9740073074
2785,2023-04-27 00:00:00,Impresora,Computación,12125,1,12125,PayPal,Tucumán,Argentina,16,345.0472951832468,9,8,2,Nuevo,5,Baja,4504.952704816753
2786,2023-04-27 01:00:00,Mouse,Accesorios,20131,4,80524,Efectivo,Mendoza,Argentina,28,1548.9548180044344,3,7,3,Nuevo,4,Media,30660.645181995566
2787,2023-04-27 02:00:00,Smartphone,Electrónica,20783,4,83132,PayPal,Salta,Argentina,16,762.425233327103,5,7,4,VIP,3,Media,32490.3747666729
2788,2023-04-27 03:00:00,Monitor,Accesorios,5298,4,21192,PayPal,Mendoza,Argentina,20,312.929879736202,3,3,1,Nuevo,1,Media,8163.870120263799
2789,2023-04-27 04:00:00,Smartphone,Computación,22560,4,90240,PayPal,Salta,Argentina,11,1026.694100054584,12,15,4,VIP,5,Media,35069.305899945415
2790,2023-04-27 05:00:00,Auriculares,Computación,14259,4,57036,Tarjeta de Crédito,Tucumán,Argentina,3,1130.9697542752856,8,11,5,Nuevo,5,Media,21683.430245724718
2791,2023-04-27 06:00:00,Impresora,Accesorios,19599,8,156792,PayPal,Córdoba,Argentina,18,485.12190045852196,12,11,3,Recurrente,5,Alta,62231.67809954148
2792,2023-04-27 07:00:00,Laptop,Electrónica,23583,3,70749,Tarjeta de Crédito,Neuquén,Argentina,22,1800.7706395363728,8,10,4,VIP,5,Media,26498.829360463627
2793,2023-04-27 08:00:00,Laptop,Electrónica,22192,8,177536,Transferencia Bancaria,Salta,Argentina,25,1594.5316207231133,10,13,5,VIP,5,Alta,69419.8683792769
2794,2023-04-27 09:00:00,Monitor,Computación,5153,9,46377,Transferencia Bancaria,Mendoza,Argentina,29,276.5316393885104,3,1,5,Nuevo,3,Alta,18274.268360611488
2795,2023-04-27 10:00:00,Auriculares,Accesorios,13639,7,95473,Transferencia Bancaria,Buenos Aires,Argentina,23,408.39482175839316,5,9,1,Recurrente,5,Alta,37780.80517824161
2796,2023-04-27 11:00:00,Mouse,Accesorios,14803,3,44409,Transferencia Bancaria,Neuquén,Argentina,2,554.0943613255413,7,7,5,Nuevo,3,Media,17209.50563867446
2797,2023-04-27 12:00:00,Tablet,Electrónica,13403,3,40209,Transferencia Bancaria,Tucumán,Argentina,2,635.5947535166626,13,15,5,Recurrente,5,Media,15448.005246483339
2798,2023-04-27 13:00:00,Auriculares,Electrónica,23993,8,191944,PayPal,Rosario,Argentina,5,1031.1280648479606,12,16,4,Nuevo,4,Alta,75746.47193515205
2799,2023-04-27 14:00:00,Laptop,Electrónica,13162,8,105296,PayPal,Rosario,Argentina,1,986.3393063585826,10,13,5,VIP,4,Alta,41132.06069364142
2800,2023-04-27 15:00:00,Laptop,Accesorios,19125,5,95625,PayPal,Neuquén,Argentina,5,922.3198139173227,4,2,4,Recurrente,1,Media,37327.680186082674
2801,2023-04-27 16:00:00,Mouse,Electrónica,24928,9,224352,Transferencia Bancaria,Córdoba,Argentina,20,1638.7874370418967,12,10,4,Recurrente,3,Alta,88102.01256295812
2802,2023-04-27 17:00:00,Impresora,Electrónica,10139,4,40556,Transferencia Bancaria,Buenos Aires,Argentina,10,435.8191749085882,10,11,1,Nuevo,4,Media,15786.580825091412
2803,2023-04-27 18:00:00,Auriculares,Computación,9911,8,79288,Tarjeta de Crédito,Mendoza,Argentina,28,643.4896633203565,8,6,1,Recurrente,5,Alta,31071.710336679647
2804,2023-04-27 19:00:00,Auriculares,Electrónica,20467,7,143269,Efectivo,Salta,Argentina,9,633.4793443099629,11,10,4,Nuevo,4,Alta,56674.12065569004
2805,2023-04-27 20:00:00,Laptop,Electrónica,7716,1,7716,PayPal,Tucumán,Argentina,1,359.83828046077286,3,3,3,Recurrente,5,Baja,2726.561719539228
2806,2023-04-27 21:00:00,Tablet,Accesorios,3024,9,27216,Efectivo,Rosario,Argentina,25,88.24562034962374,4,8,2,Nuevo,4,Alta,10798.154379650377
2807,2023-04-27 22:00:00,Monitor,Accesorios,7026,7,49182,Transferencia Bancaria,Rosario,Argentina,8,278.2263677574116,6,9,3,Nuevo,5,Alta,19394.57363224259
2808,2023-04-27 23:00:00,Teclado,Computación,9295,4,37180,Transferencia Bancaria,Rosario,Argentina,1,286.89827008744675,4,8,4,Nuevo,4,Media,14585.101729912552
2809,2023-04-28 00:00:00,Monitor,Electrónica,11188,5,55940,Transferencia Bancaria,Rosario,Argentina,4,759.894770582137,11,14,5,VIP,3,Media,21616.105229417863
2810,2023-04-28 01:00:00,Auriculares,Computación,10470,5,52350,Efectivo,La Plata,Argentina,7,563.180230468507,6,9,4,Recurrente,1,Media,20376.819769531492
2811,2023-04-28 02:00:00,Monitor,Accesorios,17272,5,86360,Tarjeta de Crédito,Córdoba,Argentina,27,993.7618717878627,14,12,4,VIP,3,Media,33550.238128212135
2812,2023-04-28 03:00:00,Laptop,Computación,27981,9,251829,Transferencia Bancaria,Mendoza,Argentina,23,1136.3005506543986,9,9,1,VIP,4,Alta,99595.2994493456
2813,2023-04-28 04:00:00,Laptop,Accesorios,21831,4,87324,Tarjeta de Crédito,Tucumán,Argentina,23,1373.8064413497677,3,3,3,VIP,5,Media,33555.79355865023
2814,2023-04-28 05:00:00,Mouse,Computación,6517,9,58653,Tarjeta de Crédito,Tucumán,Argentina,2,165.21674090622363,6,6,1,VIP,4,Alta,23295.98325909378
2815,2023-04-28 06:00:00,Auriculares,Computación,11179,1,11179,PayPal,Tucumán,Argentina,12,535.3216835883102,7,7,5,Recurrente,3,Baja,3936.27831641169
2816,2023-04-28 07:00:00,Mouse,Electrónica,14110,4,56440,Efectivo,Mendoza,Argentina,26,334.8664247085128,10,14,4,Recurrente,3,Media,22241.133575291486
2817,2023-04-28 08:00:00,Auriculares,Computación,7668,6,46008,Transferencia Bancaria,Córdoba,Argentina,14,598.8696860942599,7,5,3,VIP,5,Alta,17804.330313905743
2818,2023-04-28 09:00:00,Teclado,Electrónica,23149,6,138894,Tarjeta de Crédito,Neuquén,Argentina,15,1691.217942013111,14,17,4,Recurrente,5,Alta,53866.38205798689
2819,2023-04-28 10:00:00,Teclado,Electrónica,13118,4,52472,Efectivo,Neuquén,Argentina,27,742.14123037024,7,7,2,Recurrente,5,Media,20246.658769629765
2820,2023-04-28 11:00:00,Impresora,Electrónica,21185,8,169480,Efectivo,Buenos Aires,Argentina,20,660.85275594442,4,6,3,Nuevo,2,Alta,67131.14724405558
2821,2023-04-28 12:00:00,Auriculares,Electrónica,13206,5,66030,Transferencia Bancaria,Salta,Argentina,12,595.9443398339183,13,17,4,Recurrente,4,Media,25816.055660166083
2822,2023-04-28 13:00:00,Tablet,Computación,28342,5,141710,PayPal,Neuquén,Argentina,20,1099.591722797971,9,11,2,VIP,3,Media,55584.40827720203
2823,2023-04-28 14:00:00,Monitor,Accesorios,22900,7,160300,PayPal,Salta,Argentina,18,1108.7594860649076,14,17,5,Recurrente,5,Alta,63011.240513935096
2824,2023-04-28 15:00:00,Auriculares,Accesorios,14228,9,128052,Tarjeta de Crédito,Córdoba,Argentina,15,831.0449497259151,11,9,3,VIP,2,Alta,50389.755050274085
2825,2023-04-28 16:00:00,Smartphone,Accesorios,8432,4,33728,PayPal,Rosario,Argentina,29,590.3906845506631,3,5,4,Recurrente,5,Media,12900.809315449338
2826,2023-04-28 17:00:00,Impresora,Computación,12795,9,115155,PayPal,Salta,Argentina,7,604.2814633730646,13,17,5,VIP,3,Alta,45457.71853662693
2827,2023-04-28 18:00:00,Smartphone,Electrónica,16241,4,64964,PayPal,Rosario,Argentina,16,907.8908622673301,7,7,1,Recurrente,4,Media,25077.70913773267
2828,2023-04-28 19:00:00,Laptop,Accesorios,15203,6,91218,Efectivo,Córdoba,Argentina,21,416.55428178948205,11,12,5,Recurrente,5,Alta,36070.64571821052
2829,2023-04-28 20:00:00,Teclado,Computación,20566,5,102830,Transferencia Bancaria,Córdoba,Argentina,29,728.7589051341737,5,9,5,Recurrente,5,Media,40403.24109486583
2830,2023-04-28 21:00:00,Monitor,Electrónica,16724,9,150516,Efectivo,Mendoza,Argentina,26,1168.0192032699142,4,2,5,VIP,1,Alta,59038.380796730096
2831,2023-04-28 22:00:00,Auriculares,Accesorios,16298,4,65192,Efectivo,Mendoza,Argentina,0,846.104770505433,6,4,4,Nuevo,3,Media,25230.69522949457
2832,2023-04-28 23:00:00,Smartphone,Electrónica,11894,3,35682,Transferencia Bancaria,La Plata,Argentina,12,520.109103214623,9,13,5,VIP,4,Media,13752.690896785376
2833,2023-04-29 00:00:00,Monitor,Accesorios,12904,7,90328,Efectivo,Tucumán,Argentina,8,988.1341262736762,8,11,2,Recurrente,3,Alta,35143.06587372633
2834,2023-04-29 01:00:00,Laptop,Accesorios,3089,6,18534,Tarjeta de Crédito,La Plata,Argentina,4,211.93683502074117,6,6,5,VIP,3,Alta,7201.663164979259
2835,2023-04-29 02:00:00,Teclado,Accesorios,15869,4,63476,Tarjeta de Crédito,Tucumán,Argentina,18,1253.3221305817083,5,3,2,Recurrente,4,Media,24137.07786941829
2836,2023-04-29 03:00:00,Tablet,Electrónica,8023,6,48138,Efectivo,Rosario,Argentina,20,310.0601588119026,8,6,5,Recurrente,4,Alta,18945.1398411881
2837,2023-04-29 04:00:00,Impresora,Computación,22338,9,201042,PayPal,La Plata,Argentina,5,1626.5268718850066,7,5,3,Nuevo,2,Alta,78790.27312811499
2838,2023-04-29 05:00:00,Monitor,Electrónica,13220,7,92540,Efectivo,La Plata,Argentina,23,1053.365161163148,12,10,2,Recurrente,4,Alta,35962.63483883685
2839,2023-04-29 06:00:00,Monitor,Accesorios,11219,9,100971,PayPal,Buenos Aires,Argentina,9,797.6946550608279,12,13,4,Recurrente,5,Alta,39590.705344939175
2840,2023-04-29 07:00:00,Tablet,Electrónica,10424,9,93816,Efectivo,Córdoba,Argentina,27,312.50912594395186,13,14,5,Recurrente,5,Alta,37213.89087405605
2841,2023-04-29 08:00:00,Monitor,Computación,19188,3,57564,Tarjeta de Crédito,Mendoza,Argentina,30,1257.7513950014115,4,5,2,Nuevo,1,Media,21767.848604998588
2842,2023-04-29 09:00:00,Laptop,Electrónica,4062,3,12186,PayPal,La Plata,Argentina,26,174.4410626553161,5,8,2,VIP,3,Media,4699.958937344684
2843,2023-04-29 10:00:00,Laptop,Computación,22912,9,206208,Tarjeta de Crédito,Mendoza,Argentina,19,1033.966665372609,6,4,3,Nuevo,4,Alta,81449.23333462741
2844,2023-04-29 11:00:00,Tablet,Computación,8423,5,42115,Efectivo,Tucumán,Argentina,23,460.87207162950307,8,10,4,VIP,3,Media,16385.127928370497
2845,2023-04-29 12:00:00,Impresora,Electrónica,16703,2,33406,Transferencia Bancaria,La Plata,Argentina,13,1101.1297347345962,13,11,3,Recurrente,2,Baja,12261.270265265404
2846,2023-04-29 13:00:00,Auriculares,Accesorios,4267,3,12801,PayPal,Tucumán,Argentina,18,120.38031421298095,9,11,4,VIP,2,Media,5000.01968578702
2847,2023-04-29 14:00:00,Smartphone,Computación,13273,6,79638,PayPal,Neuquén,Argentina,15,650.3883245343933,11,10,2,VIP,2,Alta,31204.81167546561
2848,2023-04-29 15:00:00,Auriculares,Electrónica,14986,3,44958,Efectivo,Neuquén,Argentina,23,1007.1698575191261,11,12,1,VIP,5,Media,16976.030142480875
2849,2023-04-29 16:00:00,Monitor,Computación,28352,9,255168,Efectivo,La Plata,Argentina,21,1291.0031811837987,5,6,4,VIP,2,Alta,100776.19681881621
2850,2023-04-29 17:00:00,Smartphone,Accesorios,16727,2,33454,PayPal,Neuquén,Argentina,9,484.3274413196682,12,14,1,Recurrente,3,Baja,12897.272558680334
2851,2023-04-29 18:00:00,Mouse,Electrónica,23112,1,23112,Transferencia Bancaria,Salta,Argentina,17,1773.5559581837238,10,13,3,Nuevo,3,Baja,7471.244041816277
2852,2023-04-29 19:00:00,Tablet,Electrónica,7538,8,60304,Efectivo,Rosario,Argentina,8,193.3395975901015,11,13,2,VIP,4,Alta,23928.2604024099
2853,2023-04-29 20:00:00,Tablet,Electrónica,23534,7,164738,Efectivo,Buenos Aires,Argentina,1,1142.7257296238317,11,13,4,Recurrente,4,Alta,64752.474270376166
2854,2023-04-29 21:00:00,Impresora,Accesorios,9290,5,46450,Efectivo,Tucumán,Argentina,11,437.58855738208666,13,17,3,Recurrente,3,Media,18142.411442617915
2855,2023-04-29 22:00:00,Smartphone,Computación,8915,5,44575,Transferencia Bancaria,Córdoba,Argentina,14,410.0621524574206,11,13,5,Recurrente,4,Media,17419.93784754258
2856,2023-04-29 23:00:00,Laptop,Electrónica,19074,9,171666,PayPal,Córdoba,Argentina,29,942.9912991829012,6,6,4,Recurrente,4,Alta,67723.4087008171
2857,2023-04-30 00:00:00,Smartphone,Computación,8309,3,24927,Tarjeta de Crédito,Rosario,Argentina,10,380.54756955961017,11,10,4,VIP,2,Media,9590.25243044039
2858,2023-04-30 01:00:00,Monitor,Computación,29969,1,29969,Efectivo,Neuquén,Argentina,17,1116.5347706896307,4,8,5,Nuevo,4,Baja,10871.065229310372
2859,2023-04-30 02:00:00,Laptop,Accesorios,14037,3,42111,Transferencia Bancaria,Rosario,Argentina,22,700.6424291836446,4,4,5,Recurrente,3,Media,16143.757570816357
2860,2023-04-30 03:00:00,Teclado,Electrónica,13932,3,41796,PayPal,Neuquén,Argentina,5,483.3343514545775,9,7,5,Nuevo,5,Media,16235.065648545424
2861,2023-04-30 04:00:00,Teclado,Computación,12447,5,62235,PayPal,Salta,Argentina,16,692.6661689830951,13,12,5,Nuevo,3,Media,24201.333831016906
2862,2023-04-30 05:00:00,Mouse,Electrónica,20661,2,41322,Transferencia Bancaria,Córdoba,Argentina,24,537.9985957592761,12,11,4,Nuevo,4,Baja,15990.801404240723
2863,2023-04-30 06:00:00,Teclado,Electrónica,4870,8,38960,Efectivo,Tucumán,Argentina,24,237.27215214137618,5,7,4,Recurrente,4,Alta,15346.727847858623
2864,2023-04-30 07:00:00,Tablet,Accesorios,3514,7,24598,Tarjeta de Crédito,Córdoba,Argentina,17,220.59064054013137,8,9,1,Recurrente,4,Alta,9618.60935945987
2865,2023-04-30 08:00:00,Smartphone,Electrónica,16490,3,49470,Efectivo,Buenos Aires,Argentina,22,1306.1031126161781,8,9,1,Recurrente,3,Media,18481.89688738382
2866,2023-04-30 09:00:00,Teclado,Electrónica,15184,4,60736,PayPal,La Plata,Argentina,21,840.9520434796425,13,17,5,Nuevo,3,Media,23453.44795652036
2867,2023-04-30 10:00:00,Auriculares,Computación,13845,3,41535,Tarjeta de Crédito,Neuquén,Argentina,9,1096.9734522873503,13,16,3,Recurrente,4,Media,15517.02654771265
2868,2023-04-30 11:00:00,Impresora,Accesorios,7862,5,39310,Efectivo,Buenos Aires,Argentina,15,504.7239086808699,12,13,2,Recurrente,3,Media,15219.27609131913
2869,2023-04-30 12:00:00,Auriculares,Electrónica,17421,3,52263,Tarjeta de Crédito,Salta,Argentina,12,431.79523246886066,10,9,2,Nuevo,3,Media,20473.40476753114
2870,2023-04-30 13:00:00,Teclado,Computación,11752,1,11752,Transferencia Bancaria,Salta,Argentina,0,891.5077263280413,10,9,4,Recurrente,4,Baja,3809.292273671959
2871,2023-04-30 14:00:00,Mouse,Accesorios,20856,6,125136,Efectivo,Neuquén,Argentina,15,604.9803307332432,6,8,4,VIP,3,Alta,49449.41966926677
2872,2023-04-30 15:00:00,Impresora,Accesorios,7262,4,29048,PayPal,Neuquén,Argentina,7,148.89783777492903,7,11,4,VIP,5,Media,11470.30216222507
2873,2023-04-30 16:00:00,Monitor,Computación,26430,3,79290,PayPal,Córdoba,Argentina,2,1292.3451576077748,4,8,3,VIP,5,Media,30423.654842392225
2874,2023-04-30 17:00:00,Auriculares,Computación,11925,2,23850,Tarjeta de Crédito,La Plata,Argentina,2,752.4029569218808,10,9,4,VIP,5,Baja,8787.59704307812
2875,2023-04-30 18:00:00,Mouse,Computación,26407,2,52814,Transferencia Bancaria,Córdoba,Argentina,29,1901.7027335886905,11,10,1,Nuevo,5,Baja,19223.89726641131
2876,2023-04-30 19:00:00,Smartphone,Computación,29566,2,59132,Efectivo,Buenos Aires,Argentina,10,931.2232104680493,10,13,5,Recurrente,3,Baja,22721.576789531955
2877,2023-04-30 20:00:00,Smartphone,Computación,5987,8,47896,Transferencia Bancaria,Buenos Aires,Argentina,7,424.8795427663378,4,7,4,VIP,3,Alta,18733.520457233662
2878,2023-04-30 21:00:00,Auriculares,Electrónica,16189,9,145701,Transferencia Bancaria,Neuquén,Argentina,2,1021.1942355179503,9,11,2,VIP,2,Alta,57259.20576448206
2879,2023-04-30 22:00:00,Teclado,Electrónica,9222,2,18444,Tarjeta de Crédito,Tucumán,Argentina,2,707.8788532651376,13,16,1,Recurrente,4,Baja,6669.7211467348625
2880,2023-04-30 23:00:00,Mouse,Accesorios,13639,2,27278,Tarjeta de Crédito,Tucumán,Argentina,14,775.6636757320233,9,9,3,Nuevo,5,Baja,10135.536324267978
2881,2023-05-01 00:00:00,Smartphone,Electrónica,9832,4,39328,Efectivo,Buenos Aires,Argentina,19,714.6084199911741,8,10,5,VIP,2,Media,15016.591580008826
2882,2023-05-01 01:00:00,Monitor,Electrónica,9642,4,38568,PayPal,La Plata,Argentina,6,275.17112349394404,14,16,4,Recurrente,3,Media,15152.028876506056
2883,2023-05-01 02:00:00,Laptop,Electrónica,19179,4,76716,Efectivo,Neuquén,Argentina,9,1364.0840483592315,10,11,4,Recurrente,4,Media,29322.31595164077
