Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
3024,2023-05-06 23:00:00,Auriculares,Accesorios,647,3,1941,Transferencia Bancaria,Neuquén,Argentina,30,89,13,9,4,VIP,3
3025,2023-05-07 00:00:00,Tablet,Electrónica,1582,3,4746,PayPal,Córdoba,Argentina,6,29,10,2,1,Recurrente,1
3026,2023-05-07 01:00:00,Tablet,Electrónica,563,8,4504,Tarjeta de Crédito,Salta,Argentina,25,57,5,9,4,VIP,2
3027,2023-05-07 02:00:00,Monitor,Computación,1927,4,7708,PayPal,Buenos Aires,Argentina,22,65,9,12,4,VIP,2
3028,2023-05-07 03:00:00,Monitor,Electrónica,4022,4,16088,Transferencia Bancaria,Buenos Aires,Argentina,25,50,2,8,5,VIP,4
3029,2023-05-07 04:00:00,Teclado,Computación,3893,3,11679,PayPal,Salta,Argentina,15,78,9,17,4,Recurrente,2
3030,2023-05-07 05:00:00,Tablet,Electrónica,1749,1,1749,Efectivo,Córdoba,Argentina,26,64,7,8,5,Recurrente,5
3031,2023-05-07 06:00:00,Teclado,Accesorios,1079,8,8632,Tarjeta de Crédito,Tucumán,Argentina,15,55,9,14,5,Recurrente,2
3032,2023-05-07 07:00:00,Mouse,Electrónica,4645,1,4645,Efectivo,La Plata,Argentina,4,77,7,11,4,Nuevo,4
3033,2023-05-07 08:00:00,Teclado,Electrónica,766,7,5362,Efectivo,Rosario,Argentina,14,88,12,18,2,Recurrente,4
3034,2023-05-07 09:00:00,Monitor,Electrónica,4136,5,20680,Efectivo,La Plata,Argentina,22,52,4,4,4,VIP,4
3035,2023-05-07 10:00:00,Auriculares,Computación,715,4,2860,Efectivo,Buenos Aires,Argentina,3,88,13,8,4,Recurrente,5
3036,2023-05-07 11:00:00,Teclado,Accesorios,2258,4,9032,PayPal,Neuquén,Argentina,23,44,12,12,2,Nuevo,1
3037,2023-05-07 12:00:00,Laptop,Electrónica,1129,8,9032,Efectivo,Córdoba,Argentina,24,11,9,14,1,VIP,3
3038,2023-05-07 13:00:00,Auriculares,Computación,277,6,1662,PayPal,Córdoba,Argentina,12,79,6,6,3,Recurrente,2
3039,2023-05-07 14:00:00,Tablet,Accesorios,198,1,198,Efectivo,Neuquén,Argentina,27,89,13,16,1,Recurrente,1
3040,2023-05-07 15:00:00,Tablet,Computación,1119,8,8952,Transferencia Bancaria,Córdoba,Argentina,18,23,11,2,4,VIP,4
3041,2023-05-07 16:00:00,Teclado,Computación,4777,2,9554,Efectivo,Córdoba,Argentina,6,19,6,6,1,Recurrente,1
3042,2023-05-07 17:00:00,Auriculares,Accesorios,1413,6,8478,Transferencia Bancaria,Tucumán,Argentina,11,74,13,14,3,Nuevo,1
3043,2023-05-07 18:00:00,Monitor,Electrónica,4558,9,41022,PayPal,Rosario,Argentina,25,65,8,11,1,VIP,5
3044,2023-05-07 19:00:00,Monitor,Computación,1805,1,1805,Tarjeta de Crédito,Mendoza,Argentina,8,60,7,6,3,Recurrente,4
3045,2023-05-07 20:00:00,Impresora,Computación,569,6,3414,PayPal,Buenos Aires,Argentina,16,14,10,2,1,VIP,4
3046,2023-05-07 21:00:00,Tablet,Electrónica,3594,8,28752,Tarjeta de Crédito,Rosario,Argentina,1,50,8,11,5,Recurrente,2
3047,2023-05-07 22:00:00,Smartphone,Electrónica,2372,2,4744,Tarjeta de Crédito,La Plata,Argentina,15,84,4,19,4,Recurrente,2
3048,2023-05-07 23:00:00,Impresora,Accesorios,1152,5,5760,Efectivo,Mendoza,Argentina,6,79,12,9,3,VIP,2
3049,2023-05-08 00:00:00,Monitor,Accesorios,647,6,3882,Tarjeta de Crédito,Mendoza,Argentina,30,61,12,4,4,Recurrente,2
3050,2023-05-08 01:00:00,Auriculares,Accesorios,3323,5,16615,PayPal,Neuquén,Argentina,28,39,13,3,5,Recurrente,1
3051,2023-05-08 02:00:00,Mouse,Electrónica,4099,3,12297,Efectivo,Córdoba,Argentina,17,76,6,18,1,VIP,1
3052,2023-05-08 03:00:00,Monitor,Computación,2655,4,10620,Tarjeta de Crédito,Rosario,Argentina,6,96,10,17,4,Recurrente,2
3053,2023-05-08 04:00:00,Auriculares,Computación,2238,7,15666,PayPal,Neuquén,Argentina,0,7,12,11,1,Recurrente,2
3054,2023-05-08 05:00:00,Impresora,Accesorios,4875,4,19500,Tarjeta de Crédito,La Plata,Argentina,30,70,14,17,1,VIP,2
3055,2023-05-08 06:00:00,Tablet,Electrónica,638,9,5742,Tarjeta de Crédito,Córdoba,Argentina,2,57,11,6,4,Nuevo,3
3056,2023-05-08 07:00:00,Monitor,Computación,4522,2,9044,Efectivo,Córdoba,Argentina,30,82,3,4,3,Nuevo,2
3057,2023-05-08 08:00:00,Teclado,Accesorios,1457,5,7285,Efectivo,Salta,Argentina,20,56,2,4,3,Nuevo,3
3058,2023-05-08 09:00:00,Auriculares,Computación,4896,8,39168,PayPal,Salta,Argentina,29,97,12,3,4,Nuevo,2
3059,2023-05-08 10:00:00,Tablet,Computación,4772,5,23860,Efectivo,Salta,Argentina,27,57,9,5,3,Nuevo,4
3060,2023-05-08 11:00:00,Mouse,Electrónica,3440,8,27520,Efectivo,Tucumán,Argentina,29,58,9,19,2,Nuevo,5
3061,2023-05-08 12:00:00,Mouse,Electrónica,3490,8,27920,Transferencia Bancaria,Neuquén,Argentina,10,51,3,3,1,VIP,1
3062,2023-05-08 13:00:00,Smartphone,Computación,1679,9,15111,Transferencia Bancaria,Buenos Aires,Argentina,21,7,14,7,4,VIP,4
3063,2023-05-08 14:00:00,Auriculares,Accesorios,1044,6,6264,PayPal,Mendoza,Argentina,14,69,9,4,5,VIP,5
3064,2023-05-08 15:00:00,Impresora,Electrónica,4848,4,19392,Efectivo,La Plata,Argentina,28,19,6,4,4,Recurrente,3
3065,2023-05-08 16:00:00,Smartphone,Computación,2109,3,6327,PayPal,Mendoza,Argentina,24,88,3,3,4,Nuevo,1
3066,2023-05-08 17:00:00,Smartphone,Electrónica,4622,5,23110,Transferencia Bancaria,Rosario,Argentina,24,90,8,4,1,Nuevo,3
3067,2023-05-08 18:00:00,Laptop,Electrónica,3036,6,18216,Transferencia Bancaria,Buenos Aires,Argentina,2,38,8,18,5,VIP,3
3068,2023-05-08 19:00:00,Monitor,Electrónica,450,3,1350,Transferencia Bancaria,Córdoba,Argentina,29,54,4,15,1,Recurrente,1
3069,2023-05-08 20:00:00,Auriculares,Computación,2905,2,5810,PayPal,Buenos Aires,Argentina,23,37,2,8,3,Recurrente,5
3070,2023-05-08 21:00:00,Smartphone,Accesorios,2274,7,15918,Efectivo,Córdoba,Argentina,12,77,12,7,4,VIP,1
3071,2023-05-08 22:00:00,Laptop,Accesorios,3462,5,17310,Tarjeta de Crédito,Neuquén,Argentina,3,7,5,9,1,Nuevo,2
3072,2023-05-08 23:00:00,Impresora,Accesorios,106,9,954,Efectivo,Salta,Argentina,22,6,3,13,2,Recurrente,3
3073,2023-05-09 00:00:00,Tablet,Electrónica,1925,3,5775,PayPal,Buenos Aires,Argentina,21,8,5,6,4,Nuevo,2
3074,2023-05-09 01:00:00,Teclado,Computación,4593,8,36744,Transferencia Bancaria,Córdoba,Argentina,7,20,9,6,3,Recurrente,1
3075,2023-05-09 02:00:00,Teclado,Electrónica,4348,6,26088,Tarjeta de Crédito,Mendoza,Argentina,21,58,3,15,1,Nuevo,1
3076,2023-05-09 03:00:00,Auriculares,Accesorios,3818,4,15272,PayPal,Salta,Argentina,3,37,2,18,1,Recurrente,5
3077,2023-05-09 04:00:00,Smartphone,Accesorios,4883,9,43947,Transferencia Bancaria,Salta,Argentina,17,13,12,17,2,Nuevo,3
3078,2023-05-09 05:00:00,Teclado,Computación,4347,5,21735,PayPal,Salta,Argentina,6,61,4,5,3,Nuevo,4
3079,2023-05-09 06:00:00,Monitor,Electrónica,1403,6,8418,Tarjeta de Crédito,Mendoza,Argentina,10,44,11,9,2,Nuevo,1
3080,2023-05-09 07:00:00,Teclado,Accesorios,2460,9,22140,Transferencia Bancaria,Mendoza,Argentina,30,56,8,4,4,VIP,4
3081,2023-05-09 08:00:00,Teclado,Computación,4361,7,30527,Efectivo,Mendoza,Argentina,28,86,14,6,5,Nuevo,3
3082,2023-05-09 09:00:00,Teclado,Electrónica,2652,5,13260,PayPal,Salta,Argentina,26,20,13,8,1,Nuevo,2
3083,2023-05-09 10:00:00,Mouse,Electrónica,2984,2,5968,Tarjeta de Crédito,Buenos Aires,Argentina,3,12,7,19,2,Recurrente,3
3084,2023-05-09 11:00:00,Laptop,Accesorios,72,4,288,Efectivo,Córdoba,Argentina,12,91,7,9,1,Recurrente,5
3085,2023-05-09 12:00:00,Smartphone,Accesorios,2252,2,4504,Tarjeta de Crédito,Mendoza,Argentina,8,64,8,12,1,VIP,4
3086,2023-05-09 13:00:00,Monitor,Electrónica,1259,3,3777,PayPal,Buenos Aires,Argentina,8,40,9,15,2,Recurrente,4
3087,2023-05-09 14:00:00,Smartphone,Electrónica,2346,3,7038,Tarjeta de Crédito,Córdoba,Argentina,22,7,4,19,1,Nuevo,2
3088,2023-05-09 15:00:00,Mouse,Accesorios,798,4,3192,Transferencia Bancaria,Salta,Argentina,20,19,4,14,3,VIP,2
3089,2023-05-09 16:00:00,Auriculares,Electrónica,854,6,5124,Tarjeta de Crédito,Buenos Aires,Argentina,18,86,11,7,3,VIP,1
3090,2023-05-09 17:00:00,Auriculares,Accesorios,183,3,549,PayPal,Salta,Argentina,2,27,14,14,5,VIP,3
3091,2023-05-09 18:00:00,Auriculares,Electrónica,4466,1,4466,Transferencia Bancaria,Tucumán,Argentina,24,7,9,2,3,Nuevo,5
3092,2023-05-09 19:00:00,Impresora,Accesorios,2487,1,2487,Tarjeta de Crédito,Mendoza,Argentina,24,34,13,12,2,Nuevo,1
3093,2023-05-09 20:00:00,Teclado,Computación,483,9,4347,Tarjeta de Crédito,Rosario,Argentina,11,49,14,8,3,Recurrente,3
3094,2023-05-09 21:00:00,Impresora,Accesorios,3721,9,33489,Transferencia Bancaria,Buenos Aires,Argentina,28,21,14,11,5,Recurrente,2
3095,2023-05-09 22:00:00,Laptop,Accesorios,3786,5,18930,Efectivo,Mendoza,Argentina,10,62,8,3,4,Recurrente,5
3096,2023-05-09 23:00:00,Auriculares,Computación,4089,9,36801,Efectivo,La Plata,Argentina,19,62,11,17,4,VIP,2
3097,2023-05-10 00:00:00,Mouse,Electrónica,2148,7,15036,Transferencia Bancaria,Córdoba,Argentina,10,61,6,6,2,Nuevo,2
3098,2023-05-10 01:00:00,Monitor,Computación,2967,9,26703,Tarjeta de Crédito,Tucumán,Argentina,16,11,5,17,5,Recurrente,4
3099,2023-05-10 02:00:00,Smartphone,Accesorios,302,7,2114,Efectivo,Mendoza,Argentina,28,43,7,17,3,Nuevo,3
3100,2023-05-10 03:00:00,Teclado,Electrónica,4884,9,43956,Transferencia Bancaria,La Plata,Argentina,25,82,10,16,5,VIP,1
3101,2023-05-10 04:00:00,Tablet,Computación,1179,2,2358,PayPal,Buenos Aires,Argentina,20,62,7,10,1,Nuevo,4
3102,2023-05-10 05:00:00,Monitor,Electrónica,3314,8,26512,Tarjeta de Crédito,Buenos Aires,Argentina,13,60,9,2,5,Nuevo,3
3103,2023-05-10 06:00:00,Teclado,Electrónica,351,7,2457,PayPal,La Plata,Argentina,15,19,2,10,3,VIP,3
3104,2023-05-10 07:00:00,Impresora,Computación,2027,6,12162,Tarjeta de Crédito,Tucumán,Argentina,23,48,13,12,2,Recurrente,3
3105,2023-05-10 08:00:00,Impresora,Electrónica,2813,5,14065,Efectivo,La Plata,Argentina,9,16,7,6,1,Nuevo,5
3106,2023-05-10 09:00:00,Monitor,Computación,4055,4,16220,PayPal,Córdoba,Argentina,30,12,3,7,5,Nuevo,4
3107,2023-05-10 10:00:00,Impresora,Accesorios,3291,7,23037,PayPal,Buenos Aires,Argentina,30,84,4,9,4,VIP,1
3108,2023-05-10 11:00:00,Auriculares,Electrónica,3107,3,9321,Transferencia Bancaria,La Plata,Argentina,3,45,7,16,3,Nuevo,4
3109,2023-05-10 12:00:00,Laptop,Accesorios,600,8,4800,Efectivo,Rosario,Argentina,9,38,3,17,2,Nuevo,2
3110,2023-05-10 13:00:00,Smartphone,Accesorios,1637,2,3274,Efectivo,Rosario,Argentina,25,50,5,19,3,Nuevo,3
3111,2023-05-10 14:00:00,Laptop,Electrónica,1872,1,1872,Tarjeta de Crédito,La Plata,Argentina,19,92,7,13,5,VIP,2
3112,2023-05-10 15:00:00,Teclado,Computación,3267,2,6534,Transferencia Bancaria,Córdoba,Argentina,28,33,6,5,2,Nuevo,4
3113,2023-05-10 16:00:00,Smartphone,Electrónica,3546,9,31914,Transferencia Bancaria,Buenos Aires,Argentina,11,20,7,17,4,VIP,1
3114,2023-05-10 17:00:00,Mouse,Accesorios,4459,5,22295,Tarjeta de Crédito,Rosario,Argentina,29,9,7,12,1,Recurrente,2
3115,2023-05-10 18:00:00,Smartphone,Accesorios,4329,8,34632,PayPal,La Plata,Argentina,8,9,9,8,5,Nuevo,2
3116,2023-05-10 19:00:00,Laptop,Computación,762,3,2286,Tarjeta de Crédito,Salta,Argentina,14,34,10,16,2,VIP,5
3117,2023-05-10 20:00:00,Monitor,Electrónica,2225,7,15575,Tarjeta de Crédito,La Plata,Argentina,8,54,6,18,1,VIP,4
3118,2023-05-10 21:00:00,Smartphone,Accesorios,4122,2,8244,Tarjeta de Crédito,Mendoza,Argentina,6,9,7,16,2,Nuevo,2
3119,2023-05-10 22:00:00,Mouse,Accesorios,3899,8,31192,Transferencia Bancaria,La Plata,Argentina,25,17,7,11,5,VIP,4
3120,2023-05-10 23:00:00,Mouse,Accesorios,2483,7,17381,Tarjeta de Crédito,Córdoba,Argentina,23,53,7,5,2,Recurrente,1
3121,2023-05-11 00:00:00,Mouse,Computación,3351,5,16755,Tarjeta de Crédito,Rosario,Argentina,11,93,3,18,4,Recurrente,2
3122,2023-05-11 01:00:00,Laptop,Accesorios,320,4,1280,Tarjeta de Crédito,Mendoza,Argentina,27,54,5,5,2,Recurrente,1
3123,2023-05-11 02:00:00,Smartphone,Accesorios,1844,1,1844,Efectivo,Rosario,Argentina,19,18,2,12,5,Recurrente,2
3124,2023-05-11 03:00:00,Tablet,Electrónica,4956,5,24780,PayPal,Rosario,Argentina,23,50,13,5,2,VIP,3
3125,2023-05-11 04:00:00,Monitor,Electrónica,2512,9,22608,PayPal,Córdoba,Argentina,13,94,2,13,1,VIP,5
3126,2023-05-11 05:00:00,Auriculares,Accesorios,4343,4,17372,PayPal,La Plata,Argentina,21,86,2,11,1,Recurrente,5
3127,2023-05-11 06:00:00,Smartphone,Accesorios,3444,9,30996,PayPal,Córdoba,Argentina,15,88,8,15,3,Recurrente,5
3128,2023-05-11 07:00:00,Mouse,Electrónica,1129,2,2258,Transferencia Bancaria,La Plata,Argentina,28,38,2,19,3,Recurrente,1
3129,2023-05-11 08:00:00,Tablet,Computación,2928,4,11712,Transferencia Bancaria,Mendoza,Argentina,18,75,7,7,4,Recurrente,4
3130,2023-05-11 09:00:00,Auriculares,Computación,4773,9,42957,Tarjeta de Crédito,Córdoba,Argentina,22,51,3,6,1,Recurrente,5
3131,2023-05-11 10:00:00,Auriculares,Computación,653,4,2612,Transferencia Bancaria,Córdoba,Argentina,2,64,7,3,3,VIP,2
3132,2023-05-11 11:00:00,Teclado,Computación,1635,5,8175,PayPal,Salta,Argentina,10,78,7,14,2,Recurrente,2
3133,2023-05-11 12:00:00,Smartphone,Computación,3107,8,24856,Efectivo,Tucumán,Argentina,22,83,13,15,4,Recurrente,3
3134,2023-05-11 13:00:00,Laptop,Computación,4035,1,4035,Tarjeta de Crédito,Buenos Aires,Argentina,20,85,12,4,5,Nuevo,1
3135,2023-05-11 14:00:00,Smartphone,Computación,4739,1,4739,Tarjeta de Crédito,Córdoba,Argentina,19,15,4,12,3,VIP,2
3136,2023-05-11 15:00:00,Tablet,Computación,1445,9,13005,PayPal,Tucumán,Argentina,18,95,9,5,3,Recurrente,2
3137,2023-05-11 16:00:00,Auriculares,Electrónica,3738,9,33642,PayPal,Neuquén,Argentina,7,89,12,14,1,VIP,3
3138,2023-05-11 17:00:00,Smartphone,Computación,649,4,2596,PayPal,Buenos Aires,Argentina,19,99,5,9,4,Nuevo,3
3139,2023-05-11 18:00:00,Laptop,Computación,563,2,1126,Transferencia Bancaria,Salta,Argentina,7,54,14,9,1,Nuevo,4
3140,2023-05-11 19:00:00,Teclado,Computación,1116,9,10044,Tarjeta de Crédito,La Plata,Argentina,25,8,8,14,1,Recurrente,4
3141,2023-05-11 20:00:00,Smartphone,Accesorios,2936,4,11744,PayPal,Neuquén,Argentina,2,45,5,11,4,Recurrente,4
3142,2023-05-11 21:00:00,Monitor,Electrónica,2703,6,16218,Efectivo,La Plata,Argentina,9,63,2,14,2,Recurrente,2
3143,2023-05-11 22:00:00,Teclado,Electrónica,4955,1,4955,Tarjeta de Crédito,La Plata,Argentina,12,64,7,14,3,Recurrente,3
3144,2023-05-11 23:00:00,Laptop,Electrónica,1138,9,10242,Tarjeta de Crédito,Tucumán,Argentina,8,85,6,18,1,Nuevo,1
3145,2023-05-12 00:00:00,Tablet,Computación,4435,5,22175,Transferencia Bancaria,Tucumán,Argentina,5,66,10,7,3,VIP,4
3146,2023-05-12 01:00:00,Auriculares,Computación,4914,3,14742,Tarjeta de Crédito,Buenos Aires,Argentina,14,88,10,3,4,Recurrente,5
3147,2023-05-12 02:00:00,Smartphone,Accesorios,2564,4,10256,PayPal,La Plata,Argentina,15,29,13,18,2,VIP,2
3148,2023-05-12 03:00:00,Laptop,Electrónica,4019,1,4019,PayPal,Rosario,Argentina,4,91,12,13,5,Recurrente,1
3149,2023-05-12 04:00:00,Teclado,Computación,3334,9,30006,Efectivo,Neuquén,Argentina,20,83,14,7,2,Recurrente,2
3150,2023-05-12 05:00:00,Monitor,Electrónica,4616,8,36928,Tarjeta de Crédito,Córdoba,Argentina,12,37,9,6,4,Nuevo,4
3151,2023-05-12 06:00:00,Laptop,Accesorios,2246,4,8984,Tarjeta de Crédito,Tucumán,Argentina,18,23,8,6,2,Recurrente,2
3152,2023-05-12 07:00:00,Impresora,Accesorios,4233,2,8466,Transferencia Bancaria,Tucumán,Argentina,1,61,3,10,5,Recurrente,4
3153,2023-05-12 08:00:00,Mouse,Accesorios,839,9,7551,PayPal,Tucumán,Argentina,5,19,9,4,1,Recurrente,2
3154,2023-05-12 09:00:00,Monitor,Electrónica,3525,4,14100,Efectivo,Buenos Aires,Argentina,26,45,4,6,2,Nuevo,4
3155,2023-05-12 10:00:00,Teclado,Computación,3203,9,28827,PayPal,La Plata,Argentina,0,73,7,8,4,VIP,3
3156,2023-05-12 11:00:00,Tablet,Computación,1714,3,5142,Tarjeta de Crédito,Rosario,Argentina,14,84,11,13,2,Nuevo,3
3157,2023-05-12 12:00:00,Auriculares,Accesorios,1359,7,9513,Tarjeta de Crédito,Córdoba,Argentina,14,64,8,8,5,Recurrente,3
3158,2023-05-12 13:00:00,Teclado,Computación,914,7,6398,Efectivo,Córdoba,Argentina,13,26,13,11,4,Recurrente,3
3159,2023-05-12 14:00:00,Mouse,Accesorios,3913,4,15652,Tarjeta de Crédito,La Plata,Argentina,6,47,7,9,2,Recurrente,3
3160,2023-05-12 15:00:00,Tablet,Electrónica,3413,2,6826,Efectivo,Rosario,Argentina,30,36,6,18,4,VIP,5
3161,2023-05-12 16:00:00,Smartphone,Accesorios,3574,9,32166,Efectivo,Buenos Aires,Argentina,4,17,5,6,5,VIP,2
3162,2023-05-12 17:00:00,Laptop,Electrónica,3836,4,15344,PayPal,Tucumán,Argentina,19,42,3,16,1,Recurrente,3
3163,2023-05-12 18:00:00,Impresora,Accesorios,73,8,584,Efectivo,Tucumán,Argentina,24,30,10,10,5,Recurrente,5
3164,2023-05-12 19:00:00,Monitor,Computación,3053,2,6106,Tarjeta de Crédito,Neuquén,Argentina,25,85,8,12,1,VIP,5
3165,2023-05-12 20:00:00,Monitor,Computación,360,8,2880,Transferencia Bancaria,Neuquén,Argentina,15,9,8,14,3,Nuevo,2
3166,2023-05-12 21:00:00,Laptop,Accesorios,1281,5,6405,Transferencia Bancaria,Neuquén,Argentina,16,53,5,19,5,Nuevo,2
3167,2023-05-12 22:00:00,Impresora,Computación,3838,7,26866,Tarjeta de Crédito,Salta,Argentina,10,95,6,18,1,VIP,4
3168,2023-05-12 23:00:00,Laptop,Computación,2761,7,19327,Transferencia Bancaria,La Plata,Argentina,14,9,7,10,3,VIP,4
3169,2023-05-13 00:00:00,Smartphone,Computación,4851,9,43659,Transferencia Bancaria,Córdoba,Argentina,19,75,13,11,3,Recurrente,3
3170,2023-05-13 01:00:00,Mouse,Electrónica,471,3,1413,Efectivo,Tucumán,Argentina,15,52,12,6,3,VIP,1
3171,2023-05-13 02:00:00,Tablet,Computación,1823,4,7292,Transferencia Bancaria,Salta,Argentina,2,22,13,12,4,VIP,4
3172,2023-05-13 03:00:00,Teclado,Electrónica,3618,4,14472,Transferencia Bancaria,Córdoba,Argentina,5,99,3,16,5,Recurrente,1
3173,2023-05-13 04:00:00,Monitor,Accesorios,996,5,4980,Transferencia Bancaria,Córdoba,Argentina,20,10,5,3,5,VIP,4
3174,2023-05-13 05:00:00,Smartphone,Computación,1236,6,7416,PayPal,La Plata,Argentina,22,70,14,15,5,Recurrente,5
3175,2023-05-13 06:00:00,Tablet,Computación,1884,3,5652,Tarjeta de Crédito,Mendoza,Argentina,12,81,5,6,5,Nuevo,5
3176,2023-05-13 07:00:00,Smartphone,Computación,1614,4,6456,Efectivo,Neuquén,Argentina,0,46,13,7,4,Nuevo,5
3177,2023-05-13 08:00:00,Impresora,Accesorios,4994,3,14982,Transferencia Bancaria,Salta,Argentina,28,56,14,16,5,Nuevo,1
3178,2023-05-13 09:00:00,Monitor,Electrónica,1997,2,3994,Tarjeta de Crédito,Mendoza,Argentina,20,15,5,5,1,Recurrente,3
3179,2023-05-13 10:00:00,Teclado,Electrónica,1358,9,12222,Transferencia Bancaria,Mendoza,Argentina,13,30,8,11,3,Nuevo,4
3180,2023-05-13 11:00:00,Laptop,Computación,3036,1,3036,PayPal,Salta,Argentina,1,25,14,10,4,Nuevo,4
3181,2023-05-13 12:00:00,Laptop,Accesorios,436,2,872,PayPal,Rosario,Argentina,1,70,8,11,4,Recurrente,1
3182,2023-05-13 13:00:00,Tablet,Accesorios,1211,8,9688,Transferencia Bancaria,Neuquén,Argentina,26,44,8,5,5,Recurrente,5
3183,2023-05-13 14:00:00,Teclado,Accesorios,3308,7,23156,Transferencia Bancaria,La Plata,Argentina,14,60,8,5,3,Nuevo,3
3184,2023-05-13 15:00:00,Mouse,Accesorios,4861,1,4861,Transferencia Bancaria,Salta,Argentina,26,55,3,7,1,Nuevo,4
3185,2023-05-13 16:00:00,Auriculares,Accesorios,3983,5,19915,PayPal,Córdoba,Argentina,17,24,6,9,3,Nuevo,3
3186,2023-05-13 17:00:00,Impresora,Electrónica,2897,6,17382,PayPal,Salta,Argentina,8,85,11,17,2,VIP,3
3187,2023-05-13 18:00:00,Tablet,Electrónica,4571,5,22855,Tarjeta de Crédito,Tucumán,Argentina,25,84,3,9,3,Recurrente,2
3188,2023-05-13 19:00:00,Auriculares,Electrónica,1489,4,5956,Efectivo,Salta,Argentina,2,61,6,17,1,Recurrente,3
3189,2023-05-13 20:00:00,Smartphone,Computación,3492,1,3492,Efectivo,Rosario,Argentina,3,9,13,7,1,Recurrente,2
3190,2023-05-13 21:00:00,Impresora,Accesorios,4530,7,31710,PayPal,Neuquén,Argentina,14,18,7,18,1,Recurrente,1
3191,2023-05-13 22:00:00,Smartphone,Computación,105,9,945,Efectivo,Neuquén,Argentina,4,28,4,2,4,Nuevo,5
3192,2023-05-13 23:00:00,Mouse,Accesorios,3374,6,20244,Transferencia Bancaria,Mendoza,Argentina,29,72,7,19,4,Recurrente,2
3193,2023-05-14 00:00:00,Teclado,Electrónica,155,3,465,Tarjeta de Crédito,Buenos Aires,Argentina,19,56,6,18,2,VIP,3
3194,2023-05-14 01:00:00,Monitor,Computación,3251,4,13004,PayPal,Neuquén,Argentina,19,52,5,18,3,VIP,5
3195,2023-05-14 02:00:00,Impresora,Electrónica,719,5,3595,PayPal,Neuquén,Argentina,4,92,11,13,5,Nuevo,3
3196,2023-05-14 03:00:00,Auriculares,Accesorios,4521,1,4521,Efectivo,Rosario,Argentina,9,51,10,13,2,Nuevo,3
3197,2023-05-14 04:00:00,Mouse,Accesorios,792,5,3960,Transferencia Bancaria,Rosario,Argentina,15,64,12,7,5,Recurrente,2
3198,2023-05-14 05:00:00,Monitor,Accesorios,1016,1,1016,Tarjeta de Crédito,La Plata,Argentina,30,77,9,8,5,Nuevo,1
3199,2023-05-14 06:00:00,Laptop,Electrónica,357,9,3213,Efectivo,Tucumán,Argentina,24,7,13,9,2,Nuevo,3
3200,2023-05-14 07:00:00,Auriculares,Accesorios,2188,7,15316,PayPal,Rosario,Argentina,11,13,8,4,3,Nuevo,2
3201,2023-05-14 08:00:00,Tablet,Electrónica,3514,3,10542,PayPal,Salta,Argentina,24,86,12,18,5,VIP,3
3202,2023-05-14 09:00:00,Laptop,Computación,4947,9,44523,Efectivo,Tucumán,Argentina,29,87,2,9,4,Recurrente,5
3203,2023-05-14 10:00:00,Mouse,Accesorios,159,2,318,Transferencia Bancaria,La Plata,Argentina,13,28,10,12,4,Nuevo,1
3204,2023-05-14 11:00:00,Laptop,Accesorios,3682,7,25774,Tarjeta de Crédito,Salta,Argentina,21,8,10,19,2,Recurrente,3
3205,2023-05-14 12:00:00,Tablet,Accesorios,4485,9,40365,Tarjeta de Crédito,Neuquén,Argentina,10,13,7,17,5,Recurrente,1
3206,2023-05-14 13:00:00,Impresora,Computación,1965,6,11790,Tarjeta de Crédito,Buenos Aires,Argentina,27,5,8,14,2,Recurrente,1
3207,2023-05-14 14:00:00,Laptop,Accesorios,4313,5,21565,Tarjeta de Crédito,Córdoba,Argentina,29,39,14,10,4,VIP,5
3208,2023-05-14 15:00:00,Teclado,Electrónica,606,7,4242,Transferencia Bancaria,Córdoba,Argentina,18,78,4,8,2,Recurrente,5
3209,2023-05-14 16:00:00,Auriculares,Electrónica,154,6,924,PayPal,Mendoza,Argentina,5,16,6,18,5,Recurrente,4
3210,2023-05-14 17:00:00,Monitor,Accesorios,2097,5,10485,PayPal,Neuquén,Argentina,9,22,8,9,5,Nuevo,1
3211,2023-05-14 18:00:00,Laptop,Accesorios,195,2,390,Tarjeta de Crédito,Mendoza,Argentina,19,82,2,9,4,Nuevo,3
3212,2023-05-14 19:00:00,Auriculares,Computación,2813,8,22504,Tarjeta de Crédito,Buenos Aires,Argentina,2,14,13,4,1,VIP,5
3213,2023-05-14 20:00:00,Smartphone,Computación,923,7,6461,Tarjeta de Crédito,Córdoba,Argentina,21,78,2,17,1,Recurrente,3
3214,2023-05-14 21:00:00,Auriculares,Computación,348,6,2088,Efectivo,Mendoza,Argentina,14,22,6,13,3,VIP,1
3215,2023-05-14 22:00:00,Monitor,Accesorios,3288,5,16440,Efectivo,Neuquén,Argentina,10,28,10,16,4,Recurrente,5
3216,2023-05-14 23:00:00,Auriculares,Computación,695,5,3475,PayPal,Tucumán,Argentina,21,5,8,5,3,VIP,4
3217,2023-05-15 00:00:00,Tablet,Computación,4783,9,43047,PayPal,Rosario,Argentina,1,98,2,8,4,Recurrente,1
