Transaction_ID,Fecha_Compra,Producto,Categoría,Precio_Unitario,Cantidad_Vendida,Total_Venta,Método_Pago,Ciudad_Cliente,País_Cliente,Descuento_Aplicado,Costo_Envio,Tiempo_Entrega_Estimado,Tiempo_Entrega_Real,Satisfacción_Cliente,Tipo_Cliente,Valoración_Producto
2478,2023-04-14 05:00:00,Auriculares,Computación,22916,5,114580,Tarjeta de Crédito,Córdoba,Argentina,20,0,12,14,2,VIP,5
2479,2023-04-14 06:00:00,Impresora,Computación,19545,3,58635,Efectivo,Mendoza,Argentina,30,0,3,5,3,VIP,4
2480,2023-04-14 07:00:00,Laptop,Electrónica,3500,8,28000,Efectivo,Tucumán,Argentina,21,0,4,4,5,Nuevo,3
2481,2023-04-14 08:00:00,Laptop,Electrónica,12616,1,12616,Transferencia Bancaria,La Plata,Argentina,7,0,13,14,4,VIP,5
2482,2023-04-14 09:00:00,Monitor,Electrónica,11878,9,106902,Transferencia Bancaria,Salta,Argentina,21,0,11,14,3,Nuevo,5
2483,2023-04-14 10:00:00,Monitor,Computación,7374,8,58992,Transferencia Bancaria,Buenos Aires,Argentina,29,0,3,1,5,Recurrente,1
2484,2023-04-14 11:00:00,Mouse,Computación,16757,7,117299,Efectivo,Neuquén,Argentina,20,0,10,11,5,Nuevo,3
2485,2023-04-14 12:00:00,Teclado,Computación,17934,8,143472,Efectivo,La Plata,Argentina,15,0,12,15,5,Recurrente,3
2486,2023-04-14 13:00:00,Tablet,Electrónica,19375,2,38750,Efectivo,Córdoba,Argentina,14,0,9,10,4,VIP,2
2487,2023-04-14 14:00:00,Impresora,Computación,26622,4,106488,Transferencia Bancaria,Buenos Aires,Argentina,19,0,4,6,5,Nuevo,2
2488,2023-04-14 15:00:00,Smartphone,Accesorios,17123,6,102738,Transferencia Bancaria,Salta,Argentina,0,0,8,6,1,VIP,3
2489,2023-04-14 16:00:00,Auriculares,Computación,26259,1,26259,Transferencia Bancaria,Tucumán,Argentina,17,0,7,5,4,VIP,4
2490,2023-04-14 17:00:00,Teclado,Accesorios,18644,3,55932,Transferencia Bancaria,Rosario,Argentina,26,0,5,9,2,Recurrente,3
2491,2023-04-14 18:00:00,Tablet,Computación,17511,2,35022,Transferencia Bancaria,Rosario,Argentina,29,0,11,9,4,VIP,5
2492,2023-04-14 19:00:00,Monitor,Electrónica,10665,6,63990,Transferencia Bancaria,Salta,Argentina,14,0,11,10,4,Nuevo,1
2493,2023-04-14 20:00:00,Mouse,Computación,9609,8,76872,Efectivo,La Plata,Argentina,0,0,14,17,4,VIP,4
2494,2023-04-14 21:00:00,Auriculares,Accesorios,22703,7,158921,PayPal,La Plata,Argentina,10,0,13,15,2,Recurrente,2
2495,2023-04-14 22:00:00,Monitor,Accesorios,19947,3,59841,PayPal,Buenos Aires,Argentina,10,0,10,9,4,Recurrente,1
2496,2023-04-14 23:00:00,Mouse,Computación,27249,2,54498,Transferencia Bancaria,Buenos Aires,Argentina,12,0,6,10,3,VIP,4
2497,2023-04-15 00:00:00,Auriculares,Accesorios,19674,5,98370,PayPal,Tucumán,Argentina,11,0,8,6,2,Recurrente,4
2498,2023-04-15 01:00:00,Smartphone,Accesorios,13992,2,27984,PayPal,La Plata,Argentina,13,0,7,9,3,VIP,5
2499,2023-04-15 02:00:00,Tablet,Electrónica,11349,6,68094,Efectivo,Córdoba,Argentina,17,0,11,10,5,Recurrente,4
2500,2023-04-15 03:00:00,Auriculares,Computación,11708,4,46832,Transferencia Bancaria,Rosario,Argentina,11,0,5,5,4,VIP,4
2501,2023-04-15 04:00:00,Impresora,Computación,18823,7,131761,Transferencia Bancaria,Tucumán,Argentina,11,0,3,5,2,VIP,4
2502,2023-04-15 05:00:00,Teclado,Computación,12705,5,63525,PayPal,Neuquén,Argentina,24,0,13,13,2,Nuevo,2
2503,2023-04-15 06:00:00,Laptop,Accesorios,4470,4,17880,Transferencia Bancaria,Buenos Aires,Argentina,15,0,4,2,1,Nuevo,2
2504,2023-04-15 07:00:00,Impresora,Computación,9869,1,9869,Transferencia Bancaria,Neuquén,Argentina,15,0,6,7,3,VIP,2
2505,2023-04-15 08:00:00,Impresora,Computación,12738,3,38214,Transferencia Bancaria,Córdoba,Argentina,18,0,4,5,4,Nuevo,3
2506,2023-04-15 09:00:00,Teclado,Electrónica,14415,9,129735,Transferencia Bancaria,La Plata,Argentina,21,0,4,8,4,Nuevo,3
2507,2023-04-15 10:00:00,Laptop,Electrónica,18579,5,92895,PayPal,Mendoza,Argentina,12,0,11,12,3,Recurrente,4
2508,2023-04-15 11:00:00,Impresora,Electrónica,22035,5,110175,Tarjeta de Crédito,Buenos Aires,Argentina,6,0,10,8,4,Nuevo,4
2509,2023-04-15 12:00:00,Auriculares,Accesorios,10501,1,10501,PayPal,Tucumán,Argentina,27,0,13,13,5,Recurrente,1
2510,2023-04-15 13:00:00,Auriculares,Computación,26524,9,238716,Efectivo,Mendoza,Argentina,24,0,10,9,5,Nuevo,4
2511,2023-04-15 14:00:00,Auriculares,Electrónica,16920,8,135360,Tarjeta de Crédito,Córdoba,Argentina,9,0,9,9,2,Nuevo,3
2512,2023-04-15 15:00:00,Laptop,Electrónica,24011,9,216099,Tarjeta de Crédito,Neuquén,Argentina,15,0,13,16,3,VIP,5
2513,2023-04-15 16:00:00,Impresora,Electrónica,23202,1,23202,Tarjeta de Crédito,Salta,Argentina,15,0,8,8,4,Nuevo,4
2514,2023-04-15 17:00:00,Mouse,Computación,19693,1,19693,PayPal,Rosario,Argentina,7,0,7,10,5,VIP,5
2515,2023-04-15 18:00:00,Laptop,Computación,11424,1,11424,Efectivo,Salta,Argentina,25,0,5,3,1,VIP,4
2516,2023-04-15 19:00:00,Auriculares,Computación,13340,3,40020,PayPal,Salta,Argentina,14,0,9,8,4,VIP,3
2517,2023-04-15 20:00:00,Teclado,Accesorios,18011,8,144088,Efectivo,Salta,Argentina,18,0,10,11,5,VIP,5
2518,2023-04-15 21:00:00,Impresora,Accesorios,21054,2,42108,PayPal,Córdoba,Argentina,9,0,12,15,3,Nuevo,5
2519,2023-04-15 22:00:00,Impresora,Electrónica,8620,6,51720,PayPal,Rosario,Argentina,30,0,14,17,3,VIP,5
2520,2023-04-15 23:00:00,Monitor,Computación,28023,8,224184,PayPal,Córdoba,Argentina,2,0,9,8,4,Nuevo,3
2521,2023-04-16 00:00:00,Monitor,Electrónica,3786,1,3786,Tarjeta de Crédito,Salta,Argentina,20,0,14,15,4,Nuevo,2
2522,2023-04-16 01:00:00,Smartphone,Computación,7777,9,69993,PayPal,Buenos Aires,Argentina,1,0,10,10,3,Recurrente,4
2523,2023-04-16 02:00:00,Mouse,Computación,18254,7,127778,Efectivo,Salta,Argentina,6,0,13,15,5,Recurrente,5
2524,2023-04-16 03:00:00,Mouse,Computación,16281,6,97686,Efectivo,Buenos Aires,Argentina,0,0,7,5,4,Recurrente,4
2525,2023-04-16 04:00:00,Tablet,Accesorios,8896,8,71168,Efectivo,Tucumán,Argentina,18,0,5,4,4,VIP,3
2526,2023-04-16 05:00:00,Mouse,Accesorios,21804,2,43608,Tarjeta de Crédito,Salta,Argentina,28,0,6,4,5,Nuevo,4
2527,2023-04-16 06:00:00,Monitor,Computación,9977,9,89793,PayPal,Mendoza,Argentina,28,0,4,6,2,Nuevo,3
2528,2023-04-16 07:00:00,Laptop,Electrónica,21819,7,152733,PayPal,Córdoba,Argentina,14,0,5,5,3,VIP,1
2529,2023-04-16 08:00:00,Mouse,Computación,17180,1,17180,Transferencia Bancaria,Salta,Argentina,30,0,10,9,4,Recurrente,5
2530,2023-04-16 09:00:00,Monitor,Computación,9725,8,77800,Tarjeta de Crédito,Córdoba,Argentina,3,0,12,16,2,Recurrente,5
2531,2023-04-16 10:00:00,Smartphone,Electrónica,13304,3,39912,Efectivo,Neuquén,Argentina,18,0,4,3,4,Nuevo,3
2532,2023-04-16 11:00:00,Impresora,Computación,14011,1,14011,Efectivo,Salta,Argentina,20,0,14,15,5,Nuevo,5
2533,2023-04-16 12:00:00,Mouse,Electrónica,24164,5,120820,PayPal,Mendoza,Argentina,1,0,14,18,4,Nuevo,1
2534,2023-04-16 13:00:00,Smartphone,Accesorios,10143,7,71001,Efectivo,Salta,Argentina,2,0,11,13,4,Recurrente,2
2535,2023-04-16 14:00:00,Impresora,Accesorios,15702,2,31404,PayPal,La Plata,Argentina,16,0,9,11,1,Nuevo,3
2536,2023-04-16 15:00:00,Teclado,Electrónica,9838,9,88542,PayPal,Tucumán,Argentina,19,0,13,15,3,Recurrente,4
2537,2023-04-16 16:00:00,Teclado,Accesorios,12893,7,90251,Transferencia Bancaria,Neuquén,Argentina,24,0,9,8,2,Recurrente,3
2538,2023-04-16 17:00:00,Impresora,Accesorios,8556,5,42780,Tarjeta de Crédito,Córdoba,Argentina,14,0,14,15,5,Recurrente,5
2539,2023-04-16 18:00:00,Mouse,Electrónica,10397,9,93573,PayPal,Neuquén,Argentina,7,0,7,11,4,VIP,3
2540,2023-04-16 19:00:00,Tablet,Accesorios,19736,4,78944,PayPal,Tucumán,Argentina,8,0,6,6,4,VIP,5
2541,2023-04-16 20:00:00,Monitor,Computación,19165,4,76660,PayPal,Córdoba,Argentina,28,0,4,5,2,Nuevo,4
2542,2023-04-16 21:00:00,Laptop,Computación,13008,3,39024,Transferencia Bancaria,Córdoba,Argentina,9,0,13,11,5,Recurrente,4
2543,2023-04-16 22:00:00,Laptop,Electrónica,10511,5,52555,PayPal,La Plata,Argentina,15,0,14,14,3,Nuevo,4
2544,2023-04-16 23:00:00,Auriculares,Accesorios,12921,3,38763,Tarjeta de Crédito,Salta,Argentina,14,0,10,12,2,Recurrente,3
2545,2023-04-17 00:00:00,Impresora,Computación,15562,7,108934,Tarjeta de Crédito,Buenos Aires,Argentina,17,0,11,11,4,Nuevo,3
2546,2023-04-17 01:00:00,Laptop,Computación,22517,1,22517,Efectivo,Tucumán,Argentina,10,0,5,9,4,Nuevo,2
2547,2023-04-17 02:00:00,Mouse,Accesorios,13294,2,26588,Tarjeta de Crédito,Mendoza,Argentina,24,0,4,3,5,VIP,4
2548,2023-04-17 03:00:00,Tablet,Accesorios,10231,6,61386,Efectivo,Tucumán,Argentina,21,0,9,10,4,VIP,5
2549,2023-04-17 04:00:00,Impresora,Computación,14800,7,103600,Tarjeta de Crédito,Salta,Argentina,24,0,6,6,5,VIP,5
2550,2023-04-17 05:00:00,Tablet,Computación,11532,3,34596,Efectivo,La Plata,Argentina,6,0,9,8,5,VIP,3
2551,2023-04-17 06:00:00,Mouse,Electrónica,24436,7,171052,PayPal,Rosario,Argentina,23,0,7,8,5,Recurrente,3
2552,2023-04-17 07:00:00,Laptop,Electrónica,3384,1,3384,Transferencia Bancaria,Neuquén,Argentina,23,0,11,13,1,Nuevo,4
2553,2023-04-17 08:00:00,Laptop,Computación,19293,4,77172,Transferencia Bancaria,Rosario,Argentina,11,0,8,11,4,Nuevo,3
2554,2023-04-17 09:00:00,Auriculares,Electrónica,15800,5,79000,Transferencia Bancaria,La Plata,Argentina,4,0,13,15,2,Recurrente,3
2555,2023-04-17 10:00:00,Laptop,Computación,27446,1,27446,PayPal,Neuquén,Argentina,10,0,6,6,4,Recurrente,3
2556,2023-04-17 11:00:00,Impresora,Computación,29397,3,88191,Transferencia Bancaria,Salta,Argentina,3,0,13,15,5,Nuevo,4
2557,2023-04-17 12:00:00,Mouse,Electrónica,8568,5,42840,Tarjeta de Crédito,La Plata,Argentina,5,0,11,12,4,VIP,5
2558,2023-04-17 13:00:00,Teclado,Electrónica,11861,3,35583,Efectivo,Buenos Aires,Argentina,4,0,14,16,5,VIP,4
2559,2023-04-17 14:00:00,Mouse,Accesorios,23905,9,215145,PayPal,Tucumán,Argentina,26,0,12,11,3,VIP,5
2560,2023-04-17 15:00:00,Impresora,Accesorios,21154,4,84616,Transferencia Bancaria,Salta,Argentina,15,0,9,8,4,Recurrente,5
2561,2023-04-17 16:00:00,Impresora,Accesorios,13135,6,78810,Tarjeta de Crédito,Neuquén,Argentina,11,0,13,13,1,Nuevo,3
2562,2023-04-17 17:00:00,Auriculares,Computación,23446,6,140676,Tarjeta de Crédito,Tucumán,Argentina,20,0,5,5,4,Recurrente,5
2563,2023-04-17 18:00:00,Auriculares,Electrónica,23369,5,116845,PayPal,Rosario,Argentina,15,0,6,4,2,Nuevo,3
2564,2023-04-17 19:00:00,Laptop,Computación,26124,1,26124,PayPal,Salta,Argentina,30,0,12,15,4,VIP,5
2565,2023-04-17 20:00:00,Smartphone,Electrónica,6849,7,47943,Transferencia Bancaria,Mendoza,Argentina,15,0,4,8,1,VIP,5
2566,2023-04-17 21:00:00,Mouse,Computación,20662,7,144634,Efectivo,Tucumán,Argentina,6,0,10,14,4,VIP,4
2567,2023-04-17 22:00:00,Mouse,Accesorios,16364,2,32728,Transferencia Bancaria,Córdoba,Argentina,14,0,12,12,5,Nuevo,4
2568,2023-04-17 23:00:00,Smartphone,Accesorios,3588,2,7176,Transferencia Bancaria,Neuquén,Argentina,11,0,8,7,3,VIP,4
2569,2023-04-18 00:00:00,Auriculares,Accesorios,23700,6,142200,PayPal,Córdoba,Argentina,26,0,6,5,5,Nuevo,5
2570,2023-04-18 01:00:00,Laptop,Computación,22790,2,45580,Transferencia Bancaria,Buenos Aires,Argentina,0,0,13,11,3,Recurrente,4
2571,2023-04-18 02:00:00,Smartphone,Electrónica,9343,8,74744,Transferencia Bancaria,Neuquén,Argentina,12,0,13,12,4,VIP,4
2572,2023-04-18 03:00:00,Laptop,Electrónica,9879,1,9879,Efectivo,Salta,Argentina,30,0,11,15,4,Recurrente,5
2573,2023-04-18 04:00:00,Laptop,Accesorios,14476,8,115808,Tarjeta de Crédito,Neuquén,Argentina,18,0,4,3,4,Recurrente,3
2574,2023-04-18 05:00:00,Laptop,Accesorios,15069,5,75345,Tarjeta de Crédito,Buenos Aires,Argentina,9,0,9,7,3,Nuevo,2
2575,2023-04-18 06:00:00,Monitor,Accesorios,5339,3,16017,Efectivo,Neuquén,Argentina,30,0,12,16,4,Recurrente,4
2576,2023-04-18 07:00:00,Impresora,Accesorios,24634,2,49268,Tarjeta de Crédito,Salta,Argentina,17,0,8,10,5,Nuevo,4
2577,2023-04-18 08:00:00,Laptop,Electrónica,3300,9,29700,Transferencia Bancaria,Rosario,Argentina,11,0,4,7,5,Nuevo,3
2578,2023-04-18 09:00:00,Monitor,Computación,23392,7,163744,Efectivo,Mendoza,Argentina,2,0,4,8,2,Recurrente,1
2579,2023-04-18 10:00:00,Auriculares,Computación,12189,1,12189,Efectivo,Mendoza,Argentina,18,0,7,7,2,Nuevo,4
2580,2023-04-18 11:00:00,Smartphone,Computación,23274,7,162918,PayPal,La Plata,Argentina,2,0,13,12,5,Nuevo,3
2581,2023-04-18 12:00:00,Impresora,Computación,21558,5,107790,Tarjeta de Crédito,Buenos Aires,Argentina,13,0,11,9,4,Nuevo,3
2582,2023-04-18 13:00:00,Teclado,Accesorios,17499,2,34998,PayPal,Salta,Argentina,24,0,12,12,5,Recurrente,4
2583,2023-04-18 14:00:00,Smartphone,Accesorios,13681,2,27362,Transferencia Bancaria,Tucumán,Argentina,16,0,9,11,3,Nuevo,4
2584,2023-04-18 15:00:00,Impresora,Accesorios,14701,5,73505,Efectivo,Córdoba,Argentina,12,0,8,8,5,VIP,4
2585,2023-04-18 16:00:00,Teclado,Computación,25927,3,77781,Transferencia Bancaria,Tucumán,Argentina,2,0,3,3,1,Recurrente,3
2586,2023-04-18 17:00:00,Smartphone,Accesorios,7724,5,38620,Tarjeta de Crédito,Córdoba,Argentina,29,0,7,10,2,Recurrente,4
2587,2023-04-18 18:00:00,Impresora,Accesorios,21515,8,172120,PayPal,Rosario,Argentina,9,0,5,9,4,Nuevo,5
2588,2023-04-18 19:00:00,Smartphone,Electrónica,23784,1,23784,Tarjeta de Crédito,Córdoba,Argentina,3,0,4,2,3,Recurrente,3
2589,2023-04-18 20:00:00,Smartphone,Electrónica,22191,9,199719,Transferencia Bancaria,Tucumán,Argentina,5,0,8,10,3,VIP,3
2590,2023-04-18 21:00:00,Teclado,Accesorios,13116,5,65580,PayPal,Neuquén,Argentina,15,0,7,6,1,Recurrente,3
2591,2023-04-18 22:00:00,Smartphone,Electrónica,24331,7,170317,Tarjeta de Crédito,Tucumán,Argentina,22,0,14,14,4,Recurrente,3
2592,2023-04-18 23:00:00,Smartphone,Electrónica,16638,8,133104,Transferencia Bancaria,Mendoza,Argentina,29,0,4,2,2,Recurrente,2
2593,2023-04-19 00:00:00,Teclado,Accesorios,16062,5,80310,Tarjeta de Crédito,Salta,Argentina,2,0,3,2,5,Nuevo,3
2594,2023-04-19 01:00:00,Auriculares,Accesorios,12484,1,12484,Efectivo,Mendoza,Argentina,14,0,9,9,2,VIP,2
2595,2023-04-19 02:00:00,Laptop,Accesorios,6824,1,6824,PayPal,Buenos Aires,Argentina,30,0,3,1,2,VIP,4
2596,2023-04-19 03:00:00,Mouse,Accesorios,12850,4,51400,PayPal,Neuquén,Argentina,18,0,8,6,5,VIP,5
2597,2023-04-19 04:00:00,Tablet,Computación,9299,5,46495,PayPal,Tucumán,Argentina,5,0,8,9,4,Recurrente,4
2598,2023-04-19 05:00:00,Monitor,Computación,15068,6,90408,Efectivo,Neuquén,Argentina,29,0,13,16,5,VIP,4
2599,2023-04-19 06:00:00,Tablet,Accesorios,16555,4,66220,PayPal,Neuquén,Argentina,14,0,4,2,4,Nuevo,1
2600,2023-04-19 07:00:00,Tablet,Electrónica,18282,8,146256,Efectivo,Salta,Argentina,13,0,11,10,4,Recurrente,3
2601,2023-04-19 08:00:00,Impresora,Accesorios,24844,2,49688,PayPal,Rosario,Argentina,12,0,14,16,2,Nuevo,5
2602,2023-04-19 09:00:00,Laptop,Accesorios,21481,7,150367,Tarjeta de Crédito,Córdoba,Argentina,21,0,10,8,5,Recurrente,3
2603,2023-04-19 10:00:00,Impresora,Electrónica,21434,6,128604,Tarjeta de Crédito,Buenos Aires,Argentina,19,0,11,12,3,Nuevo,4
2604,2023-04-19 11:00:00,Laptop,Computación,5942,1,5942,Tarjeta de Crédito,La Plata,Argentina,18,0,10,8,1,Recurrente,5
2605,2023-04-19 12:00:00,Teclado,Accesorios,17449,3,52347,Tarjeta de Crédito,Neuquén,Argentina,6,0,6,6,5,Nuevo,5
2606,2023-04-19 13:00:00,Teclado,Accesorios,11275,6,67650,Efectivo,La Plata,Argentina,29,0,11,15,3,VIP,3
2607,2023-04-19 14:00:00,Mouse,Computación,20491,6,122946,Transferencia Bancaria,Salta,Argentina,15,0,3,5,1,Recurrente,2
2608,2023-04-19 15:00:00,Laptop,Computación,14010,9,126090,Transferencia Bancaria,Córdoba,Argentina,29,0,7,10,3,Recurrente,4
2609,2023-04-19 16:00:00,Smartphone,Electrónica,6879,4,27516,Tarjeta de Crédito,Córdoba,Argentina,12,0,13,17,3,Nuevo,2
2610,2023-04-19 17:00:00,Auriculares,Computación,5240,3,15720,Transferencia Bancaria,Salta,Argentina,0,0,14,18,5,Nuevo,1
2611,2023-04-19 18:00:00,Mouse,Computación,13092,9,117828,Transferencia Bancaria,Córdoba,Argentina,7,0,9,13,5,Nuevo,4
2612,2023-04-19 19:00:00,Mouse,Computación,25395,7,177765,PayPal,Mendoza,Argentina,3,0,11,15,1,Recurrente,5
2613,2023-04-19 20:00:00,Smartphone,Electrónica,24929,7,174503,Efectivo,Córdoba,Argentina,22,0,8,9,3,Nuevo,4
2614,2023-04-19 21:00:00,Auriculares,Computación,10036,6,60216,Tarjeta de Crédito,La Plata,Argentina,1,0,8,8,3,VIP,3
2615,2023-04-19 22:00:00,Impresora,Computación,15481,7,108367,Transferencia Bancaria,Córdoba,Argentina,3,0,6,6,2,Nuevo,5
2616,2023-04-19 23:00:00,Auriculares,Electrónica,22363,5,111815,Transferencia Bancaria,Tucumán,Argentina,0,0,11,12,5,Nuevo,2
2617,2023-04-20 00:00:00,Impresora,Computación,29462,7,206234,Tarjeta de Crédito,Salta,Argentina,3,0,10,10,3,Nuevo,5
2618,2023-04-20 01:00:00,Teclado,Computación,23596,4,94384,PayPal,Rosario,Argentina,9,0,11,10,3,VIP,4
2619,2023-04-20 02:00:00,Tablet,Electrónica,10209,8,81672,Tarjeta de Crédito,La Plata,Argentina,3,0,7,7,3,Nuevo,2
2620,2023-04-20 03:00:00,Teclado,Accesorios,3649,1,3649,PayPal,Rosario,Argentina,7,0,10,8,4,Nuevo,4
2621,2023-04-20 04:00:00,Teclado,Electrónica,6012,4,24048,Transferencia Bancaria,La Plata,Argentina,20,0,12,13,2,Recurrente,3
2622,2023-04-20 05:00:00,Tablet,Computación,16401,9,147609,Efectivo,Neuquén,Argentina,29,0,8,6,4,Recurrente,3
2623,2023-04-20 06:00:00,Auriculares,Computación,6913,6,41478,PayPal,Buenos Aires,Argentina,24,0,3,3,3,Nuevo,2
2624,2023-04-20 07:00:00,Mouse,Computación,19644,7,137508,PayPal,Tucumán,Argentina,6,0,6,4,3,Recurrente,5
2625,2023-04-20 08:00:00,Auriculares,Electrónica,12354,6,74124,Tarjeta de Crédito,La Plata,Argentina,2,0,11,11,4,Nuevo,3
2626,2023-04-20 09:00:00,Impresora,Computación,25810,4,103240,Transferencia Bancaria,Neuquén,Argentina,3,0,11,11,4,Nuevo,4
2627,2023-04-20 10:00:00,Smartphone,Computación,18710,9,168390,Efectivo,Tucumán,Argentina,10,0,10,13,5,VIP,4
2628,2023-04-20 11:00:00,Impresora,Electrónica,7263,8,58104,Tarjeta de Crédito,La Plata,Argentina,3,0,9,9,5,Nuevo,4
2629,2023-04-20 12:00:00,Smartphone,Accesorios,6689,8,53512,Tarjeta de Crédito,Rosario,Argentina,1,0,8,8,3,Recurrente,3
2630,2023-04-20 13:00:00,Teclado,Accesorios,5641,6,33846,Efectivo,Rosario,Argentina,21,0,12,14,1,Recurrente,5
2631,2023-04-20 14:00:00,Tablet,Computación,15790,4,63160,Transferencia Bancaria,Salta,Argentina,3,0,9,7,5,Recurrente,3
2632,2023-04-20 15:00:00,Teclado,Electrónica,23608,5,118040,Efectivo,La Plata,Argentina,3,0,10,8,3,Recurrente,3
2633,2023-04-20 16:00:00,Laptop,Computación,20105,9,180945,Tarjeta de Crédito,La Plata,Argentina,20,0,6,4,4,Nuevo,4
2634,2023-04-20 17:00:00,Auriculares,Electrónica,6567,3,19701,Tarjeta de Crédito,Mendoza,Argentina,7,0,8,8,4,VIP,4
2635,2023-04-20 18:00:00,Smartphone,Electrónica,11329,2,22658,PayPal,Tucumán,Argentina,5,0,3,1,5,VIP,4
2636,2023-04-20 19:00:00,Impresora,Accesorios,11713,9,105417,Efectivo,Tucumán,Argentina,24,0,6,9,5,Nuevo,3
2637,2023-04-20 20:00:00,Tablet,Accesorios,22093,8,176744,Efectivo,Tucumán,Argentina,14,0,6,5,2,Recurrente,4
2638,2023-04-20 21:00:00,Smartphone,Electrónica,5099,8,40792,Efectivo,Tucumán,Argentina,26,0,5,9,2,VIP,4
2639,2023-04-20 22:00:00,Impresora,Computación,11154,9,100386,Tarjeta de Crédito,Buenos Aires,Argentina,30,0,8,8,4,VIP,4
2640,2023-04-20 23:00:00,Auriculares,Accesorios,7487,3,22461,Transferencia Bancaria,Buenos Aires,Argentina,20,0,6,9,5,Nuevo,3
2641,2023-04-21 00:00:00,Teclado,Computación,17626,8,141008,Tarjeta de Crédito,Neuquén,Argentina,16,0,11,9,3,Recurrente,1
2642,2023-04-21 01:00:00,Auriculares,Accesorios,5369,9,48321,PayPal,Córdoba,Argentina,12,0,11,13,5,VIP,3
2643,2023-04-21 02:00:00,Monitor,Accesorios,19314,9,173826,Tarjeta de Crédito,La Plata,Argentina,21,0,13,15,3,Nuevo,5
2644,2023-04-21 03:00:00,Laptop,Computación,7710,1,7710,Tarjeta de Crédito,La Plata,Argentina,13,0,11,15,3,VIP,4
2645,2023-04-21 04:00:00,Monitor,Accesorios,17794,2,35588,Tarjeta de Crédito,La Plata,Argentina,14,0,14,18,5,VIP,5
2646,2023-04-21 05:00:00,Tablet,Accesorios,21239,5,106195,PayPal,La Plata,Argentina,13,0,4,6,4,Recurrente,3
2647,2023-04-21 06:00:00,Smartphone,Computación,26046,4,104184,Efectivo,Tucumán,Argentina,29,0,14,15,2,Recurrente,3
2648,2023-04-21 07:00:00,Tablet,Accesorios,16070,3,48210,Transferencia Bancaria,Tucumán,Argentina,18,0,11,13,3,VIP,3
2649,2023-04-21 08:00:00,Teclado,Accesorios,3573,4,14292,Transferencia Bancaria,Buenos Aires,Argentina,14,0,13,14,2,Recurrente,5
2650,2023-04-21 09:00:00,Impresora,Accesorios,19341,4,77364,PayPal,Rosario,Argentina,22,0,10,13,3,VIP,4
2651,2023-04-21 10:00:00,Auriculares,Computación,7567,1,7567,Efectivo,Mendoza,Argentina,3,0,10,14,3,VIP,2
2652,2023-04-21 11:00:00,Monitor,Electrónica,11413,1,11413,Efectivo,Tucumán,Argentina,12,0,14,15,5,VIP,5
2653,2023-04-21 12:00:00,Mouse,Computación,8915,4,35660,PayPal,Tucumán,Argentina,27,0,3,7,3,Nuevo,3
2654,2023-04-21 13:00:00,Monitor,Electrónica,15716,7,110012,Tarjeta de Crédito,Salta,Argentina,16,0,13,14,1,Recurrente,4
2655,2023-04-21 14:00:00,Teclado,Accesorios,16301,8,130408,Efectivo,Tucumán,Argentina,14,0,8,6,3,Recurrente,4
2656,2023-04-21 15:00:00,Monitor,Electrónica,16605,4,66420,Transferencia Bancaria,Rosario,Argentina,27,0,8,6,1,VIP,4
2657,2023-04-21 16:00:00,Teclado,Computación,20500,7,143500,PayPal,Rosario,Argentina,27,0,8,7,2,Recurrente,4
2658,2023-04-21 17:00:00,Mouse,Computación,15323,6,91938,Transferencia Bancaria,Buenos Aires,Argentina,21,0,10,12,4,VIP,4
2659,2023-04-21 18:00:00,Tablet,Accesorios,13264,5,66320,Tarjeta de Crédito,Tucumán,Argentina,3,0,14,15,3,Recurrente,4
2660,2023-04-21 19:00:00,Auriculares,Electrónica,6271,5,31355,PayPal,Neuquén,Argentina,22,0,8,6,4,Recurrente,4
2661,2023-04-21 20:00:00,Smartphone,Accesorios,4226,3,12678,Transferencia Bancaria,Salta,Argentina,21,0,14,16,2,VIP,4
2662,2023-04-21 21:00:00,Impresora,Accesorios,15109,4,60436,Transferencia Bancaria,Mendoza,Argentina,11,0,13,16,4,Recurrente,5
2663,2023-04-21 22:00:00,Smartphone,Computación,7177,2,14354,Tarjeta de Crédito,La Plata,Argentina,1,0,12,15,3,VIP,3
2664,2023-04-21 23:00:00,Tablet,Electrónica,23047,5,115235,PayPal,Tucumán,Argentina,17,0,13,11,3,Nuevo,3
2665,2023-04-22 00:00:00,Impresora,Electrónica,18354,8,146832,Efectivo,Buenos Aires,Argentina,12,0,10,14,4,VIP,4
2666,2023-04-22 01:00:00,Monitor,Electrónica,12686,2,25372,Efectivo,Buenos Aires,Argentina,8,0,12,12,4,Recurrente,2
2667,2023-04-22 02:00:00,Mouse,Electrónica,13626,2,27252,Transferencia Bancaria,Neuquén,Argentina,19,0,10,13,4,Nuevo,4
2668,2023-04-22 03:00:00,Mouse,Accesorios,12747,7,89229,Tarjeta de Crédito,Mendoza,Argentina,11,0,9,11,5,Nuevo,3
2669,2023-04-22 04:00:00,Laptop,Accesorios,19575,8,156600,Transferencia Bancaria,Salta,Argentina,9,0,6,9,4,VIP,4
2670,2023-04-22 05:00:00,Tablet,Computación,20010,1,20010,Tarjeta de Crédito,Córdoba,Argentina,17,0,7,6,2,Nuevo,3
2671,2023-04-22 06:00:00,Tablet,Accesorios,12539,4,50156,Efectivo,Buenos Aires,Argentina,30,0,7,8,3,VIP,3
